OS_Threads,Execution_Time_sec,Grid_Points,Time_Steps
4,                    0.004054596000, 100,                  45                   
4,                    0.020090750000, 500,                  45                   
4,                    0.037264316000, 1000,                 45                   
4,                    0.150041187000, 5000,                 45                   
4,                    0.284753488000, 10000,                45                   
4,                    1.340030180000, 50000,                45                   
4,                    2.626577468000, 100000,               45                   
4,                    15.662239795000, 500000,               45                   
4,                    38.571663655000, 1000000,              45   
